Sondes	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	B0	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	B13	B14	C0	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	C13	C14	D0	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	D13	D14
NonSig_3240	11.5443893213	12.4350839912	13.546754823	12.2306917515	12.3622002342	14.7755019909	13.4748287384	11.4010317541	11.8592860431	12.3828085217	11.5899216838	12.4389370039	12.730555195	12.3816679898	12.0187071985	12.6310410895	11.1115328529	12.0395143038	11.5326044022	12.0774229173	11.3923344393	11.2203861431	12.6910382177	11.3012617677	10.333249799	10.8322227392	11.2877611962	10.8953343126	10.9385928835	12.3522454588	10.179602865	11.9794107174	12.0456898181	11.6977135614	13.0769315642	11.3527559597	11.2876695954	12.7800791159	12.2041278487	12.9961672445	10.0837769098	12.11015478	11.0341771709	12.8335474132	11.8177956057	11.8206361061	12.6384392554	11.5348914831	11.9508612426	11.7182175123	11.4412054288	11.8300451244	12.0338401887	12.7004052807	11.8845071448	11.5923007151	13.13142072	13.033847305	12.8445530892	12.3928611261
NonSig_3288	11.2006739153	11.3123080737	8.86999988489	10.3342270297	11.8359438827	9.06450644086	9.71593203058	10.6147331062	10.1849845198	10.6778352295	9.6607250117	10.0110000488	8.94337125128	10.6450255726	9.77168676669	10.5365315223	11.0488914891	10.8852410577	11.0164533413	10.4274274107	10.590466444	10.4961650879	10.1203455621	10.4783977105	11.2142841986	10.6055834605	9.74413346214	11.5834664907	10.7716660751	9.99846414649	10.2251899539	10.9917046061	9.16969215334	9.55822951231	8.84926638357	10.1214440646	8.89514375549	9.66853527854	9.19293229521	7.82727027426	9.79174313762	9.32230443802	8.59436567856	10.5562577019	10.4764425375	10.4043982826	9.27791906111	9.64602928857	9.46624510784	10.0495890087	8.8841150494	9.99884392534	10.8619647828	10.3672759709	9.56970515166	10.3675489842	8.40894676176	9.58286608173	10.1270845776	10.1264460301
NonSig_3391	12.0740325227	11.7747929732	12.5495071886	13.3574580904	13.2202287553	12.5279386703	12.1168562832	13.2612802043	13.0610107957	13.1165405756	12.6399702005	12.7117592796	12.3546187488	13.2142671224	13.0176844236	12.1485373734	14.6650787756	13.6937478434	13.4098696214	13.3917885688	13.6294917155	13.2557483052	13.765488858	13.8354482151	11.920404815	13.1394886291	13.4990426054	12.2574790309	13.7709069494	12.8082309941	13.4043505164	12.960638298	13.7533236951	12.250746537	13.3977283624	11.8232688305	13.1204227414	13.6333520314	13.0870943179	13.4146313173	12.7303046491	13.4986964344	12.0772422589	12.1785330451	13.3749752236	13.8276083497	13.8685291679	14.0357243551	12.667809649	13.7660836972	14.3636883473	13.3848534759	13.4657743249	13.1144465645	13.3470202059	13.456060001	14.6161425931	12.2653239052	13.6349277859	12.6774264234
NonSig_3739	12.1143244665	12.4911069412	13.0176408331	12.3660472975	12.9735566627	14.4806222045	12.8208873204	11.3919717548	11.3965801564	12.3266879971	12.0091084759	12.0256867589	12.9310935677	12.5616288559	13.0495348109	13.348583332	13.8437427744	12.887124728	14.1382154909	13.1018737217	14.3068286045	11.9511180704	13.7120544231	12.7227418238	13.1385219507	13.0182183805	12.4940780202	12.0797922975	12.4054665016	12.9706618082	13.1145479714	11.6673102198	12.4906917445	13.2679001679	12.4514037951	13.6993485327	12.4952833719	12.6551484093	13.1673469632	12.3165681588	12.1739492039	13.1229845056	12.4263383639	12.056142181	13.5343189735	13.3195562076	13.4404377217	13.1492096491	13.4554951008	13.0308345318	12.9637802441	13.2931756703	12.5700122257	13.6094294942	13.3869378457	13.0211390947	12.7503402767	14.0723528877	13.476894682	13.4718190869
NonSig_3744	12.5568719179	12.1389199112	12.7949381301	14.2916298651	12.2544261228	13.033491783	13.2823465615	13.0345125219	12.5579367809	12.584776072	12.7682930018	12.0151556322	12.0025478616	12.5156380694	11.9262558084	13.1230134938	13.2052990436	12.3247899737	13.2941915561	14.5929486945	12.6309007439	12.9026202008	13.5435344768	12.7852260298	13.5019969843	13.8207992316	12.6788527069	14.0693270582	13.8361439056	13.0713552698	12.0101861238	12.6861014967	13.1004369218	12.0597341996	11.6083119204	12.670468107	12.0413558765	11.3474709938	12.4258379978	13.5696805263	12.8057328802	13.1882750882	12.9661747891	13.794758252	12.9671928156	13.4753875832	14.1892349802	13.4550319726	13.4957444511	12.8507071923	12.8530735783	12.5916884582	13.4556942199	12.4352677068	13.9568775628	12.4079281181	13.1954340024	13.0868563497	13.4530105156	12.6956303998
NonSig_3769	5.14885883346	5.09504952122	5.71834515961	7.16843171522	6.68884521902	3.59622068635	5.71416025484	4.56645906358	5.53192270964	5.98969766842	5.67611391668	6.750295338	5.54948381846	5.93231279766	5.23249432392	5.43449426335	5.79143615587	5.21751965945	5.02214624449	4.951040403	5.49165114723	4.61951198578	5.42171510315	4.75011286982	5.34599563682	4.02470303715	4.56976182191	4.1464668655	5.10748621065	3.7220498833	3.96351200349	5.58794331803	4.80752996107	4.11263404629	4.09495507547	5.27031889493	5.73399795585	3.86198712681	3.92594083025	5.75141840604	4.7663192211	5.64209228552	3.47296931586	5.3621066294	5.18202919532	4.74831901248	4.07375413857	5.38527464225	4.39768268596	4.48086825508	5.05072269691	3.94614805401	5.86542412185	5.75056115767	4.51832160146	4.6688793739	5.92842948114	4.28382837957	4.27052992347	3.75314202065
NonSig_4194	12.3714450428	10.9496346945	11.9205752355	12.4057620266	12.5444178609	12.4715390185	11.1207814543	12.2446046263	12.5640869168	11.808267502	11.1109749697	12.9919474743	11.6217539731	11.418963486	11.7402618943	10.5917528025	11.5298074584	11.0769849639	10.4286688403	12.2959014907	11.0611764435	12.2184716187	12.5594124967	11.4012133627	10.7587170904	11.7548945272	11.821418286	11.6565110081	11.0794218739	12.0397886541	11.5084181434	11.7884085305	12.5638489073	11.9197429643	12.7179526524	12.4852796092	11.9796181532	13.0362872742	12.1892963081	12.8044355257	13.0380869443	11.8888055881	11.4479707108	12.5351913477	12.5556428617	12.5926340171	11.4970715053	10.9626182692	11.2206004157	9.89835349776	11.6442989404	12.2187470937	11.4124617877	10.7067213832	11.9703349589	12.3578287958	12.0463802788	10.7022427373	12.7727065172	12.3262249862
NonSig_4248	5.42138722262	6.53907937852	6.65911681635	6.45692159512	5.65689603746	6.67878860534	6.04170865924	6.37451836844	5.61317897317	5.86255228975	5.25462910778	6.79335368211	5.14663020823	6.32653580964	6.3099549693	7.07826141018	6.91459417137	6.93377919418	5.63930555449	6.70469162174	6.68214579416	6.11013349727	6.99277976874	7.20719882805	6.46620162196	5.44734027234	4.95775967906	7.50788458718	7.04358548629	6.48614588889	5.04468572704	5.91380665022	7.92178784377	6.79173131131	5.98723542141	5.50051946105	6.02414161605	6.18483151623	5.45750672328	6.38198810971	6.01362907885	6.42932515691	5.67958700065	7.03502712212	6.68442975468	5.28414997147	5.80482212819	6.17316588283	6.07965624228	6.6981434805	5.60974803363	5.62421414384	6.08046936565	6.5630240931	4.70837453336	4.23085984151	5.47589246817	6.19519613241	4.87883725813	5.29997807588
NonSig_4289	10.9145517943	11.5701903107	10.8661278746	10.542828871	10.8499077367	11.2387958791	12.1101352139	10.4774455395	12.4269304052	9.85674099133	11.6064787958	11.0841715342	11.8684309962	10.7815496577	11.3157347056	10.9162946518	11.706095403	10.1272383446	11.6273356853	12.5509119421	10.9906199344	11.0172545915	11.6544934368	11.4842943955	11.9244864279	10.8304308401	11.0220806866	12.1888585466	11.6648442685	11.0672886771	11.5573613052	11.7854512558	11.2177587136	11.029345573	10.8041812011	11.3116598176	11.7689693526	11.6683306801	10.5540265062	11.4336471561	10.6906903803	10.4854762493	12.315568324	10.8298190722	11.073108783	9.98774885072	10.6922219934	11.1235089848	10.099177975	10.6534638813	9.26886270669	11.1657955325	11.0040228755	10.900029927	10.4080085101	11.1404963577	9.88964260758	9.72003521006	10.9201610113	10.8169462592
NonSig_4317	8.84792304715	7.78296111329	7.76949388653	9.16780587823	8.93083275519	8.92290137425	9.00851756706	9.09613717761	9.65914773584	8.51277854166	7.83206291028	7.55202082921	9.00495981578	8.81948747837	9.73363443245	8.85387447997	8.94552911705	8.967329211	9.31229486598	9.28433632175	9.97700296582	9.8997160628	10.110670633	8.74321734428	9.45523170144	8.66774075886	8.76085355534	9.56896383801	9.06248893757	9.35706575908	9.33026113283	9.78167011432	8.96750099137	8.91612221828	8.4724887534	7.91225884945	8.95376029285	8.27309039211	9.0534572331	8.30906587045	9.99604866581	8.30211780744	8.30794010233	8.08285176435	8.59286763557	10.4558359511	10.2872436627	9.55159567506	9.18362488613	10.2219113665	8.69333707141	8.66499063106	9.08419240145	9.30492432385	9.4711710986	9.45935131825	8.45459491708	9.19870186652	8.30534719225	9.5658831802
NonSig_4406	10.0899490619	9.64019175299	9.23905921764	7.32074455736	8.07611236953	8.54668432137	9.96401856913	8.56623374741	8.23563886164	7.68181403572	7.98773709133	8.93253031	9.66203177504	8.89014276806	8.08973222321	8.51542366811	9.83379543934	8.35020266766	8.68211643311	9.22926966093	9.54630347454	8.97321961226	9.54313050331	8.57460786173	8.8368383812	9.08507901255	8.62481290494	9.67465511412	7.88456425258	7.73167627003	9.86244623019	9.97837201747	9.2465165837	10.7883038765	9.26511933816	9.24653667511	10.1452408917	9.52173473157	9.61521619571	8.80655566722	11.2440260705	8.22813153318	9.80049542493	9.2518841061	8.92875179674	8.75805844831	8.33376092716	8.40672178934	9.10756777621	7.93020690646	10.0178366363	7.59334365589	9.29011104906	9.35658089918	8.06287490204	9.55462883227	9.17272657448	9.41760171266	8.78125337633	8.43733123746
NonSig_4553	7.04921218159	5.95885668643	8.28619475905	6.5376604313	6.14435913173	6.89515224748	8.26963974169	8.59613459215	7.00213202969	7.19403799467	7.52306235179	7.95203548549	7.74651456053	8.19722592825	8.49313240728	7.56475388363	6.42293015858	7.21674570111	7.65838391147	6.40442391217	5.64437197553	5.92356311237	5.65829666558	6.81346918257	6.36546908671	6.35876634947	6.70599870708	6.11161349615	7.23348656644	6.7764600713	7.32062662288	5.61183798308	6.69715124097	6.83592268772	7.16043024959	8.08887559714	6.94225182131	6.8585142188	6.94562800609	7.09996535398	7.45943100191	7.76310176997	7.23473305586	7.21535737675	6.6861546963	7.64239988357	7.32635033356	7.96238900245	5.83405015839	6.40472562153	7.25469826156	6.24775981958	6.96034335111	6.52989718724	6.6009479493	6.24122017524	6.83807161537	7.1925980635	7.89184172895	6.40184478561
NonSig_4628	11.3952331513	11.4491110154	12.100667613	12.0984568803	12.2836127205	11.2818010288	12.9480862154	12.0078294592	11.5020302087	10.7611568691	11.2899515969	11.337870527	11.3345234481	12.6744910773	11.7875867982	11.8950492411	11.6665144649	11.8525716358	12.6002521713	12.3283544984	11.6390494167	11.3805875117	11.0359384298	11.183357771	11.8073427528	10.9322422838	11.3329781407	10.6461143203	12.6289588895	11.5892589985	11.4394375157	11.3313503315	11.766983011	12.1644292288	12.5519398439	12.4985194683	10.4740130613	12.0238704017	12.4949462105	12.2642395918	12.1247697985	12.9316445525	11.9084885075	12.9876120988	11.9233467025	11.7613954046	12.3156087114	11.6366370798	13.0501679975	13.1040861468	11.8285217225	11.4927703054	11.5764603877	12.3077977072	11.6409831342	12.7048145722	13.1205062424	12.3768025924	13.3805905279	14.0979572503
NonSig_4673	9.49349594826	10.5018239388	11.1524060582	10.6116950725	10.5473254027	9.47808724886	10.3731882217	10.6642671976	9.7501666383	9.92292592921	9.34698034937	10.501280842	9.99035825311	10.5121794209	10.4272511598	10.5355997537	9.71720490425	9.06128929455	9.03176488736	10.3393838319	9.81930915288	10.0245739067	10.2739803307	9.83587734572	11.1410979	9.90203850221	10.0519726207	10.7662089942	9.70948687631	9.39398560476	11.483415255	9.29351500525	12.2836656359	9.53948666991	9.08094064925	9.3972377154	10.232262219	10.4217544439	9.85323114529	10.6581285393	10.3578469359	9.5904608956	10.8077847463	10.942786198	9.65988583927	8.89480142418	9.95194538762	9.31118379458	8.10393695461	10.1107818391	7.50758118566	7.96917079144	9.5351371062	9.75780827145	9.52815302293	9.30056208359	10.0968752008	10.8138280935	9.10723083136	9.30796207032
NonSig_4754	3.23157370911	4.49950966397	4.54980493363	4.60179468378	5.74897452267	4.88872484928	5.35226034892	5.23420473559	4.83434068008	4.45657736384	5.81357093455	4.63546830387	5.07890424857	5.41894856218	4.67321478116	4.6670072306	4.73677448817	4.7081729606	6.21272743253	5.34057244309	4.87735734205	5.2140753781	4.82507116275	5.70379210096	5.182958863	6.03066709653	4.08364279532	5.89708399027	5.51788208864	5.20041300666	6.1091035563	5.46465844594	5.69440416942	6.22703392985	6.04187939682	4.25433631864	4.75309871658	4.73831630879	4.00926648617	5.58925448059	5.44028569805	5.26488205415	4.89512704611	5.85531600104	4.76844719881	3.74371526587	4.37151939554	5.13412792445	2.65034727745	5.08466603899	4.29451276241	4.07789144587	5.62664458338	4.59394701022	4.47072230364	4.97346791675	4.65959505669	4.69259079549	5.38315171585	3.4123392631
NonSig_5014	4.49066856204	5.21975761461	4.14110151405	5.69230046543	5.78467094402	4.01343395936	4.8155390407	4.41543230527	5.6282990589	4.04214537255	5.91971273259	4.18045679053	5.09293160536	5.23159363166	4.04667601414	6.0746997037	5.51202142382	5.03843421385	5.01975003864	5.7077438819	5.72861399664	5.5091752189	5.58707762905	5.80254934849	4.83624863125	6.70061424967	5.26090068266	5.12903932265	5.84150970441	5.8125750479	5.0060979407	4.56839901866	5.41100742485	5.62662010239	5.43670814445	4.18896456571	5.08044469221	5.46907186394	5.86241108848	5.15360075622	5.1831130172	4.75119876771	5.66538669002	4.58778194581	5.5023003369	4.59153043254	4.73521086636	5.20108357703	4.21010133822	5.32636483906	6.15580758577	3.99951064879	5.45205313054	5.07965460428	4.44955865372	5.5763818827	5.10763197289	3.94850451418	5.50124807824	4.81526615521
NonSig_5127	7.92065513119	7.98512680244	7.33646643681	8.93070970998	7.72913161339	7.67549455461	8.18069230005	8.4083591597	7.67898222294	8.17957624588	9.12069488994	6.60611451885	8.42983886906	7.5653042828	9.56863383531	8.88140876078	8.10768038204	8.67824043537	9.01034744635	8.78442301063	8.38875503731	8.69482608527	8.55355087871	8.06418777	8.82754265051	7.75335792271	8.65053642305	8.35635737691	8.12500179966	8.76534960111	7.03446814432	7.49793910766	7.51354318722	7.33041529413	7.09231776317	8.40042874639	8.30163518577	7.18412055593	8.31606505853	8.32655600822	7.35207597129	7.42072127477	7.44562255187	7.00200543826	8.24875587271	8.28154356297	9.20474006019	7.59187900486	7.75410582456	7.53835213809	6.79620264905	8.2818043051	8.24632747068	9.2289671942	6.8412182745	7.47279956018	8.08919146166	7.65894848589	8.80545118643	7.7613769299
NonSig_5138	6.19710391256	6.80777634976	6.53197278947	7.62965329777	6.10323100288	7.50437929336	5.76453137069	6.7771005525	6.81377759993	6.96113532492	6.99265389127	7.25567983575	6.28356676981	6.31342083214	6.43632447383	7.60456001829	7.90898037101	6.53177444242	7.71897830333	7.09824014037	6.95732121415	7.35177228018	6.49054834376	7.14386694235	7.97560830897	5.8385215035	7.95982206212	8.72770068077	7.27373632388	8.08863560508	6.79393035596	6.59794186554	6.75067449418	8.64708666833	8.00839639752	7.04961954548	7.45250390485	6.93940365866	6.46719965882	6.25997768132	7.38236133369	5.81642749305	6.64411621256	6.31279779628	6.8743324533	6.68056876019	6.69379159776	6.57778671188	6.79737083789	7.41983617997	5.33000696538	6.75188024932	7.01926349217	7.22953551713	6.88085211328	6.32174088913	6.63755299607	6.284388276	6.29508214482	5.72947851979
NonSig_5245	8.88077813247	8.83015523317	8.20946886113	8.49974027739	7.7671409298	9.02258743615	8.6920569789	9.11826745419	9.07750314263	6.75847144499	10.0736799617	8.60943398736	7.17561890474	7.67551918258	7.34203672785	10.3280486015	8.99055882084	9.71549679463	9.38024774752	10.0621640138	8.79721978854	9.64743228177	9.088686338	9.83506178285	10.2107799628	8.55228422136	10.1194922074	8.9408240103	10.0560341019	9.6565596946	8.62220117326	9.14144572711	8.64888596578	8.80149985743	9.95775260523	8.93466973219	9.03586541077	8.52634262076	8.33651640054	6.64726402108	8.77208891629	8.40212420442	9.36195636023	9.62596219117	10.3467671095	8.98437013452	7.25480028064	9.55383703128	8.91911380848	7.77960020774	9.49937828606	9.95219966862	9.16485068552	9.81604929548	8.42808552503	9.40091870831	8.27756583576	9.2545545816	8.63492256379	8.90427921731
NonSig_5283	7.18760895924	7.40405691424	8.43441553651	7.62662357955	6.9267249629	7.68809411614	8.60761814109	8.397516918	8.96198077193	6.7660278364	8.95912025225	7.75038748218	8.22389819762	8.09862263671	7.02259152479	7.51751976951	8.20359494941	7.60437822574	8.43154318027	6.38426923782	7.32098774808	7.61605343075	7.64037560259	7.18598169686	6.87447628268	6.68874809817	6.92614172539	8.02431635557	6.69666391815	8.6248384101	10.2827793895	7.13390884617	7.45594999161	8.09690199988	8.04011198143	8.62345426004	8.18326543272	9.09968544721	7.50398312419	8.8458949553	9.35091855598	8.50773172253	8.47086664478	8.23497370464	8.58726936828	8.14823774791	8.55281544053	7.72325524673	7.65804311891	6.29296055821	7.64314568983	8.51218491027	6.54612671886	9.48460034904	7.92154095856	7.41092877846	8.89008834104	8.19803158263	7.39192398746	8.49736341556
NonSig_5318	13.0557693915	12.7193807548	13.5824693559	12.9604863485	12.2492524185	13.7207730136	13.6327159999	13.2655486886	13.4089025375	12.4719007561	12.0368347456	13.7202513713	14.0450211857	12.6636922496	13.2906229171	13.7745432129	13.0231872969	13.4753675135	12.141893289	13.3246483931	11.9557991182	14.1991090917	13.3571291738	14.2566296584	14.5363840105	12.5605797132	14.1644702054	14.3083140397	14.1464838588	13.4306443588	11.831631813	12.6267961566	13.4808591781	12.461973721	13.4556172372	12.3578272122	12.2310249773	12.4523456696	12.8330075761	12.9342862277	13.9315752124	13.2670883644	11.704036858	12.0333788465	12.1876280033	12.7638628031	12.909513253	12.997402958	13.9577369908	13.3390686479	12.1497856079	13.0385765066	11.6755774772	13.3608101786	12.6469760225	12.1716477349	13.5813261268	13.1505916742	13.332165986	12.8965971757
NonSig_5364	7.42612026039	7.34368022568	6.1530342688	5.83114549011	5.85617177386	6.84529952213	7.52973006743	6.80047246068	6.4107888541	6.17393811505	6.33137392497	5.99039653233	7.40848501012	6.52825427088	5.23432151354	6.73590977406	7.43728200448	7.44196936637	6.6269189006	8.10841869802	7.00804969909	6.06555006451	5.7802546188	6.87022634895	8.036286643	8.45072033406	6.72585762378	6.82385306905	7.83149281997	7.9797856428	7.67192016758	7.15997755259	7.57645910984	8.03195072948	6.64616376306	6.7795070949	7.02501209132	6.50199931226	7.36714144134	6.9086485919	7.41597377006	8.43005804474	7.39179549197	7.38908601539	8.32154305766	7.20219509672	7.30546759084	7.81286895437	6.29767654543	7.28432318014	7.96655386682	8.03079136612	6.56334210395	5.77436670706	7.43945091168	7.27899976911	8.70019549485	5.90567011964	7.42994736327	7.84954608643
